Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,09/05/1997,MSV Duisburg,FC Hansa Rostock,0,1,A,0,1,A,,,,,,,,,,,
D1,09/05/1997,Werder Bremen,FC Köln,3,2,H,2,2,D,,,,,,,,,,,
D1,10/05/1997,Bayern München,SC Freiburg,0,0,D,0,0,D,,,,,,,,,,,
D1,10/05/1997,Arminia Bielefeld,1860 München,2,3,A,1,2,A,,,,,,,,,,,
D1,10/05/1997,VFL Bochum,VfB Stuttgart,2,1,H,0,0,D,,,,,,,,,,,
D1,10/05/1997,Karlsruher SC,Borussia Dortmund,1,1,D,1,0,H,,,,,,,,,,,
D1,10/05/1997,FC Schalke 04,Fortuna Düsseldorf,0,1,A,0,1,A,,,,,,,,,,,
D1,10/05/1997,FC St. Pauli,Bor. Mönchengladbach,1,3,A,0,1,A,,,,,,,,,,,
D1,11/05/1997,Bayer Leverkusen,Hamburger SV,5,0,H,2,0,H,,,,,,,,,,,
D1,16/05/1997,Fortuna Düsseldorf,Karlsruher SC,0,3,A,0,0,D,,,,,,,,,,,
D1,16/05/1997,FC Hansa Rostock,Bayern München,0,3,A,0,1,A,,,,,,,,,,,
D1,17/05/1997,Borussia Dortmund,Werder Bremen,2,1,H,1,0,H,,,,,,,,,,,
D1,17/05/1997,Hamburger SV,FC Köln,0,4,A,0,1,A,,,,,,,,,,,
D1,17/05/1997,Bayer Leverkusen,FC St. Pauli,3,0,H,0,0,D,,,,,,,,,,,
D1,17/05/1997,Bor. Mönchengladbach,VFL Bochum,6,2,H,0,1,A,,,,,,,,,,,
D1,17/05/1997,1860 München,FC Schalke 04,2,1,H,2,0,H,,,,,,,,,,,
D1,17/05/1997,VfB Stuttgart,MSV Duisburg,0,2,A,0,0,D,,,,,,,,,,,
D1,18/05/1997,SC Freiburg,Arminia Bielefeld,2,1,H,1,1,D,,,,,,,,,,,
D1,24/05/1997,Bayern München,VfB Stuttgart,4,2,H,2,1,H,,,,,,,,,,,
D1,24/05/1997,Arminia Bielefeld,FC Hansa Rostock,1,3,A,0,2,A,,,,,,,,,,,
D1,24/05/1997,VFL Bochum,FC St. Pauli,6,0,H,1,0,H,,,,,,,,,,,
D1,24/05/1997,MSV Duisburg,Bor. Mönchengladbach,4,2,H,2,1,H,,,,,,,,,,,
D1,24/05/1997,FC Köln,Bayer Leverkusen,4,0,H,2,0,H,,,,,,,,,,,
D1,24/05/1997,Hamburger SV,Borussia Dortmund,2,1,H,1,0,H,,,,,,,,,,,
D1,24/05/1997,Karlsruher SC,1860 München,3,0,H,2,0,H,,,,,,,,,,,
D1,24/05/1997,FC Schalke 04,SC Freiburg,0,2,A,0,0,D,,,,,,,,,,,
D1,24/05/1997,Werder Bremen,Fortuna Düsseldorf,1,0,H,0,0,D,,,,,,,,,,,
D1,31/05/1997,Borussia Dortmund,FC Köln,2,1,H,1,0,H,,,,,,,,,,,
D1,31/05/1997,Fortuna Düsseldorf,Hamburger SV,1,1,D,1,1,D,,,,,,,,,,,
D1,31/05/1997,SC Freiburg,Karlsruher SC,1,1,D,1,1,D,,,,,,,,,,,
D1,31/05/1997,FC Hansa Rostock,FC Schalke 04,0,1,A,0,0,D,,,,,,,,,,,
D1,31/05/1997,Bayer Leverkusen,VFL Bochum,2,0,H,1,0,H,,,,,,,,,,,
D1,31/05/1997,Bor. Mönchengladbach,Bayern München,2,2,D,1,1,D,,,,,,,,,,,
D1,31/05/1997,1860 München,Werder Bremen,0,3,A,0,1,A,,,,,,,,,,,
D1,31/05/1997,FC St. Pauli,MSV Duisburg,0,2,A,0,1,A,,,,,,,,,,,
D1,31/05/1997,VfB Stuttgart,Arminia Bielefeld,4,2,H,2,1,H,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
