Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,28/04/1996,Bor. Mönchengladbach,Fortuna Düsseldorf,1,1,D,0,1,A,,,,,,,,,,,
D1,30/04/1996,FC Hansa Rostock,SC Freiburg,1,0,H,0,0,D,,,,,,,,,,,
D1,30/04/1996,Karlsruher SC,Borussia Dortmund,5,0,H,1,0,H,,,,,,,,,,,
D1,30/04/1996,FC Schalke 04,VfB Stuttgart,2,0,H,0,0,D,,,,,,,,,,,
D1,30/04/1996,KFC Uerdingen 05,Bayer Leverkusen,3,0,H,1,0,H,,,,,,,,,,,
D1,01/05/1996,Fortuna Düsseldorf,FC St. Pauli,2,0,H,1,0,H,,,,,,,,,,,
D1,01/05/1996,FC Köln,Eintracht Frankfurt,3,0,H,1,0,H,,,,,,,,,,,
D1,01/05/1996,Hamburger SV,Bor. Mönchengladbach,2,1,H,1,0,H,,,,,,,,,,,
D1,03/05/1996,Borussia Dortmund,KFC Uerdingen 05,5,0,H,4,0,H,,,,,,,,,,,
D1,03/05/1996,SC Freiburg,FC Kaiserslautern,0,0,D,0,0,D,,,,,,,,,,,
D1,04/05/1996,Bayern München,FC Köln,3,2,H,1,0,H,,,,,,,,,,,
D1,04/05/1996,Eintracht Frankfurt,FC Schalke 04,0,3,A,0,1,A,,,,,,,,,,,
D1,04/05/1996,FC Hansa Rostock,Werder Bremen,2,1,H,0,0,D,,,,,,,,,,,
D1,04/05/1996,Bayer Leverkusen,1860 München,2,1,H,1,0,H,,,,,,,,,,,
D1,04/05/1996,Bor. Mönchengladbach,Karlsruher SC,1,2,A,0,1,A,,,,,,,,,,,
D1,04/05/1996,VfB Stuttgart,Fortuna Düsseldorf,2,3,A,0,0,D,,,,,,,,,,,
D1,05/05/1996,FC St. Pauli,Hamburger SV,1,1,D,1,0,H,,,,,,,,,,,
D1,07/05/1996,Borussia Dortmund,Bayer Leverkusen,2,0,H,1,0,H,,,,,,,,,,,
D1,07/05/1996,FC Hansa Rostock,FC Schalke 04,1,2,A,1,0,H,,,,,,,,,,,
D1,07/05/1996,1860 München,FC Kaiserslautern,1,1,D,1,1,D,,,,,,,,,,,
D1,07/05/1996,Werder Bremen,Bayern München,3,2,H,1,2,A,,,,,,,,,,,
D1,11/05/1996,Fortuna Düsseldorf,Eintracht Frankfurt,2,2,D,2,0,H,,,,,,,,,,,
D1,11/05/1996,FC Köln,Werder Bremen,1,2,A,1,0,H,,,,,,,,,,,
D1,11/05/1996,SC Freiburg,Bayer Leverkusen,2,1,H,2,0,H,,,,,,,,,,,
D1,11/05/1996,Hamburger SV,VfB Stuttgart,3,0,H,1,0,H,,,,,,,,,,,
D1,11/05/1996,FC Kaiserslautern,FC Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,
D1,11/05/1996,Karlsruher SC,FC St. Pauli,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/1996,1860 München,Borussia Dortmund,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/1996,FC Schalke 04,Bayern München,2,1,H,1,1,D,,,,,,,,,,,
D1,11/05/1996,KFC Uerdingen 05,Bor. Mönchengladbach,0,2,A,0,2,A,,,,,,,,,,,
D1,18/05/1996,Bayern München,Fortuna Düsseldorf,2,2,D,0,2,A,,,,,,,,,,,
D1,18/05/1996,Borussia Dortmund,SC Freiburg,3,2,H,0,0,D,,,,,,,,,,,
D1,18/05/1996,Eintracht Frankfurt,Hamburger SV,1,4,A,0,1,A,,,,,,,,,,,
D1,18/05/1996,FC Hansa Rostock,FC Köln,0,1,A,0,0,D,,,,,,,,,,,
D1,18/05/1996,Bayer Leverkusen,FC Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,
D1,18/05/1996,Bor. Mönchengladbach,1860 München,0,2,A,0,0,D,,,,,,,,,,,
D1,18/05/1996,FC St. Pauli,KFC Uerdingen 05,0,2,A,0,2,A,,,,,,,,,,,
D1,18/05/1996,VfB Stuttgart,Karlsruher SC,3,1,H,2,1,H,,,,,,,,,,,
D1,18/05/1996,Werder Bremen,FC Schalke 04,1,2,A,1,0,H,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
