Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,15/04/2000,VfB Stuttgart,SC Freiburg,1,0,H,0,0,D,,,,,,,,,,,
D1,16/04/2000,Bayer Leverkusen,Arminia Bielefeld,4,1,H,3,0,H,,,,,,,,,,,
D1,16/04/2000,SpVgg Unterhaching,FC Hansa Rostock,1,1,D,0,0,D,,,,,,,,,,,
D1,20/04/2000,Eintracht Frankfurt,Hamburger SV,3,0,H,1,0,H,,,,,,,,,,,
D1,20/04/2000,Werder Bremen,Bayer Leverkusen,1,3,A,0,3,A,,,,,,,,,,,
D1,22/04/2000,SC Freiburg,FC Schalke 04,2,1,H,1,1,D,,,,,,,,,,,
D1,22/04/2000,FC Hansa Rostock,MSV Duisburg,3,1,H,2,0,H,,,,,,,,,,,
D1,22/04/2000,1860 München,VfB Stuttgart,1,1,D,0,0,D,,,,,,,,,,,
D1,22/04/2000,SSV Ulm 1846,Hertha BSC,0,1,A,0,0,D,,,,,,,,,,,
D1,22/04/2000,VFL Wolfsburg,FC Kaiserslautern,3,2,H,0,2,A,,,,,,,,,,,
D1,23/04/2000,Arminia Bielefeld,SpVgg Unterhaching,1,0,H,0,0,D,,,,,,,,,,,
D1,23/04/2000,Borussia Dortmund,Bayern München,0,1,A,0,1,A,,,,,,,,,,,
D1,27/04/2000,MSV Duisburg,Arminia Bielefeld,0,3,A,0,2,A,,,,,,,,,,,
D1,28/04/2000,Eintracht Frankfurt,VFL Wolfsburg,4,0,H,2,0,H,,,,,,,,,,,
D1,28/04/2000,Hertha BSC,SC Freiburg,0,0,D,0,0,D,,,,,,,,,,,
D1,29/04/2000,Bayern München,FC Hansa Rostock,4,1,H,0,1,A,,,,,,,,,,,
D1,29/04/2000,FC Kaiserslautern,SSV Ulm 1846,6,2,H,1,1,D,,,,,,,,,,,
D1,29/04/2000,FC Schalke 04,1860 München,2,2,D,2,1,H,,,,,,,,,,,
D1,29/04/2000,VfB Stuttgart,Borussia Dortmund,1,2,A,0,1,A,,,,,,,,,,,
D1,30/04/2000,Hamburger SV,Bayer Leverkusen,0,2,A,0,2,A,,,,,,,,,,,
D1,30/04/2000,SpVgg Unterhaching,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,13/05/2000,Arminia Bielefeld,Bayern München,0,3,A,0,3,A,,,,,,,,,,,
D1,13/05/2000,Borussia Dortmund,FC Schalke 04,1,1,D,0,0,D,,,,,,,,,,,
D1,13/05/2000,SC Freiburg,FC Kaiserslautern,2,1,H,1,1,D,,,,,,,,,,,
D1,13/05/2000,Hamburger SV,SpVgg Unterhaching,3,0,H,1,0,H,,,,,,,,,,,
D1,13/05/2000,FC Hansa Rostock,VfB Stuttgart,1,4,A,0,2,A,,,,,,,,,,,
D1,13/05/2000,Bayer Leverkusen,Eintracht Frankfurt,4,1,H,1,1,D,,,,,,,,,,,
D1,13/05/2000,1860 München,Hertha BSC,2,1,H,1,0,H,,,,,,,,,,,
D1,13/05/2000,SSV Ulm 1846,VFL Wolfsburg,2,0,H,1,0,H,,,,,,,,,,,
D1,13/05/2000,Werder Bremen,MSV Duisburg,4,0,H,2,0,H,,,,,,,,,,,
D1,20/05/2000,Bayern München,Werder Bremen,3,1,H,3,1,H,,,,,,,,,,,
D1,20/05/2000,MSV Duisburg,Hamburger SV,1,1,D,1,1,D,,,,,,,,,,,
D1,20/05/2000,Eintracht Frankfurt,SSV Ulm 1846,2,1,H,1,1,D,,,,,,,,,,,
D1,20/05/2000,Hertha BSC,Borussia Dortmund,0,3,A,0,0,D,,,,,,,,,,,
D1,20/05/2000,FC Kaiserslautern,1860 München,1,1,D,0,0,D,,,,,,,,,,,
D1,20/05/2000,FC Schalke 04,FC Hansa Rostock,0,2,A,0,1,A,,,,,,,,,,,
D1,20/05/2000,VfB Stuttgart,Arminia Bielefeld,3,3,D,3,1,H,,,,,,,,,,,
D1,20/05/2000,SpVgg Unterhaching,Bayer Leverkusen,2,0,H,1,0,H,,,,,,,,,,,
D1,20/05/2000,VFL Wolfsburg,SC Freiburg,2,1,H,1,0,H,,,,,,,,,,,
