Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
E1,16/10/1999,Portsmouth,Charlton,0,2,A,0,1,A,,,,,,,,,,,
E1,16/10/1999,Sheffield United,Nott'm Forest,2,1,H,0,1,A,,,,,,,,,,,
E1,16/10/1999,Stockport,Crewe,2,1,H,1,1,D,,,,,,,,,,,
E1,16/10/1999,Tranmere,Man City,1,1,D,0,0,D,,,,,,,,,,,
E1,16/10/1999,West Brom,Walsall,0,1,A,0,0,D,,,,,,,,,,,
E1,19/10/1999,Barnsley,Swindon,1,0,H,0,0,D,,,,,,,,,,,
E1,19/10/1999,Birmingham,Man City,0,1,A,0,0,D,,,,,,,,,,,
E1,19/10/1999,Bolton,Crewe,2,2,D,1,1,D,,,,,,,,,,,
E1,19/10/1999,Fulham,Wolves,0,1,A,0,0,D,,,,,,,,,,,
E1,19/10/1999,Ipswich,Charlton,4,2,H,2,2,D,,,,,,,,,,,
E1,19/10/1999,Port Vale,Nott'm Forest,0,2,A,0,2,A,,,,,,,,,,,
E1,19/10/1999,Portsmouth,Walsall,5,1,H,1,1,D,,,,,,,,,,,
E1,19/10/1999,Sheffield United,Norwich,0,0,D,0,0,D,,,,,,,,,,,
E1,19/10/1999,Stockport,Huddersfield,1,1,D,1,0,H,,,,,,,,,,,
E1,19/10/1999,Tranmere,Grimsby,3,2,H,2,1,H,,,,,,,,,,,
E1,19/10/1999,West Brom,QPR,0,1,A,0,0,D,,,,,,,,,,,
E1,20/10/1999,Blackburn,Crystal Palace,1,1,D,0,0,D,,,,,,,,,,,
E1,23/10/1999,Charlton,West Brom,0,0,D,0,0,D,,,,,,,,,,,
E1,23/10/1999,Crewe,Barnsley,0,1,A,0,1,A,,,,,,,,,,,
E1,23/10/1999,Crystal Palace,Tranmere,2,2,D,2,0,H,,,,,,,,,,,
E1,23/10/1999,Grimsby,Birmingham,1,1,D,1,1,D,,,,,,,,,,,
E1,23/10/1999,Huddersfield,Fulham,1,1,D,0,1,A,,,,,,,,,,,
E1,23/10/1999,Man City,Blackburn,2,0,H,1,0,H,,,,,,,,,,,
E1,23/10/1999,Nott'm Forest,Stockport,1,1,D,1,1,D,,,,,,,,,,,
E1,23/10/1999,QPR,Portsmouth,0,0,D,0,0,D,,,,,,,,,,,
E1,23/10/1999,Swindon,Sheffield United,2,2,D,2,0,H,,,,,,,,,,,
E1,23/10/1999,Walsall,Ipswich,0,1,A,0,0,D,,,,,,,,,,,
E1,23/10/1999,Wolves,Port Vale,2,2,D,0,0,D,,,,,,,,,,,
E1,24/10/1999,Norwich,Bolton,2,1,H,0,0,D,,,,,,,,,,,
E1,26/10/1999,Charlton,Tranmere,3,2,H,0,2,A,,,,,,,,,,,
E1,26/10/1999,Crewe,Fulham,1,1,D,1,1,D,,,,,,,,,,,
E1,26/10/1999,Crystal Palace,West Brom,0,2,A,0,2,A,,,,,,,,,,,
E1,26/10/1999,Grimsby,Portsmouth,1,0,H,1,0,H,,,,,,,,,,,
E1,26/10/1999,Huddersfield,Barnsley,2,1,H,1,1,D,,,,,,,,,,,
E1,26/10/1999,Norwich,Stockport,2,0,H,1,0,H,,,,,,,,,,,
E1,26/10/1999,Swindon,Port Vale,2,1,H,1,1,D,,,,,,,,,,,
E1,26/10/1999,Walsall,Blackburn,1,1,D,0,1,A,,,,,,,,,,,
E1,26/10/1999,Wolves,Sheffield United,1,0,H,0,0,D,,,,,,,,,,,
E1,27/10/1999,Man City,Ipswich,1,0,H,0,0,D,,,,,,,,,,,
E1,27/10/1999,Nott'm Forest,Bolton,1,1,D,1,1,D,,,,,,,,,,,
E1,27/10/1999,QPR,Birmingham,2,2,D,1,0,H,,,,,,,,,,,
E1,30/10/1999,Barnsley,Nott'm Forest,1,0,H,0,0,D,,,,,,,,,,,
E1,30/10/1999,Birmingham,Charlton,1,0,H,1,0,H,,,,,,,,,,,
E1,30/10/1999,Blackburn,QPR,0,2,A,0,1,A,,,,,,,,,,,
E1,30/10/1999,Bolton,Swindon,2,0,H,0,0,D,,,,,,,,,,,
E1,30/10/1999,Fulham,Norwich,1,1,D,1,0,H,,,,,,,,,,,
E1,30/10/1999,Ipswich,Grimsby,2,0,H,1,0,H,,,,,,,,,,,
E1,30/10/1999,Port Vale,Man City,1,2,A,1,0,H,,,,,,,,,,,
E1,30/10/1999,Portsmouth,Crystal Palace,3,1,H,1,1,D,,,,,,,,,,,
E1,30/10/1999,Sheffield United,Huddersfield,0,1,A,0,0,D,,,,,,,,,,,
E1,30/10/1999,Stockport,Walsall,1,1,D,0,0,D,,,,,,,,,,,
E1,30/10/1999,Tranmere,Crewe,2,0,H,0,0,D,,,,,,,,,,,
E1,31/10/1999,West Brom,Wolves,1,1,D,1,0,H,,,,,,,,,,,
E1,02/11/1999,Crewe,Charlton,0,2,A,0,2,A,,,,,,,,,,,
E1,02/11/1999,Huddersfield,Ipswich,3,1,H,1,1,D,,,,,,,,,,,
E1,02/11/1999,Stockport,QPR,3,3,D,2,0,H,,,,,,,,,,,
E1,03/11/1999,Man City,Portsmouth,4,2,H,0,1,A,,,,,,,,,,,
E1,05/11/1999,Port Vale,Crewe,1,0,H,0,0,D,,,,,,,,,,,
E1,06/11/1999,Barnsley,Sheffield United,2,0,H,1,0,H,,,,,,,,,,,
E1,06/11/1999,Blackburn,Ipswich,2,2,D,1,0,H,,,,,,,,,,,
E1,06/11/1999,Bolton,Crystal Palace,2,0,H,0,0,D,,,,,,,,,,,
E1,06/11/1999,Charlton,Walsall,2,1,H,1,1,D,,,,,,,,,,,
E1,06/11/1999,Huddersfield,Swindon,4,0,H,2,0,H,,,,,,,,,,,
E1,06/11/1999,Norwich,Nott'm Forest,1,0,H,1,0,H,,,,,,,,,,,
E1,06/11/1999,Portsmouth,Birmingham,2,2,D,1,0,H,,,,,,,,,,,
E1,06/11/1999,QPR,Man City,1,1,D,1,0,H,,,,,,,,,,,
E1,06/11/1999,Stockport,Fulham,2,1,H,2,0,H,,,,,,,,,,,
E1,06/11/1999,Tranmere,West Brom,3,0,H,2,0,H,,,,,,,,,,,
E1,06/11/1999,Wolves,Grimsby,3,0,H,1,0,H,,,,,,,,,,,
E1,09/11/1999,Fulham,Portsmouth,1,0,H,0,0,D,,,,,,,,,,,
E1,12/11/1999,Grimsby,Charlton,2,5,A,1,2,A,,,,,,,,,,,
E1,12/11/1999,Ipswich,Tranmere,0,0,D,0,0,D,,,,,,,,,,,
E1,12/11/1999,Swindon,Norwich,0,0,D,0,0,D,,,,,,,,,,,
